Id,User,X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,Gesture
0,cmario,0.2512664496898651,0.3978486955165863,-3.47630788155584e-07,0.273096352815628,0.502858579158783,-0.0280129611492156,0.3159293532371521,0.5991371870040894,-0.0440447479486465,0.3554451167583465,0.6720820665359497,-0.0598542056977748,0.3654677271842956,0.7369192242622375,-0.0686112269759178,0.4175232350826263,0.5270889401435852,-0.0120537159964442,0.4648103713989258,0.5323100090026855,-0.0481122583150863,0.4005391895771026,0.5198851227760315,-0.0631003379821777,0.3730579912662506,0.517861008644104,-0.0676849037408828,0.4248393774032593,0.4615871906280517,-0.0130425756797194,0.4768730103969574,0.4714477062225342,-0.0509419664740562,0.3996384143829345,0.4660065174102783,-0.0535425692796707,0.3799436092376709,0.46391162276268,-0.0460768230259418,0.4215082824230194,0.3981980681419372,-0.0200957916676998,0.473814994096756,0.4056536853313446,-0.057161372154951,0.4015144109725952,0.4096665382385254,-0.037564817816019,0.3808793127536773,0.4082514643669128,-0.014218988828361,0.4100467562675476,0.3325197696685791,-0.0297052431851625,0.4507359266281128,0.3399977684020996,-0.0472425185143947,0.4024910628795624,0.3541485369205475,-0.0273762922734022,0.3820599615573883,0.3560528755187988,-0.0064817406237125,LEFT_THUMB_DOWN
1,cmario,0.2885329723358154,0.4016628563404083,-2.761127007033793e-07,0.3162399530410766,0.4944311380386352,-0.0316231325268745,0.3652293682098388,0.5802027583122253,-0.0507370084524154,0.4090530574321747,0.6460424661636353,-0.068704754114151,0.426908791065216,0.7090915441513062,-0.0782256945967674,0.4635503888130188,0.4938556849956512,-0.0146062448620796,0.5060483813285828,0.4863156378269195,-0.0475631617009639,0.4473536014556885,0.4873911738395691,-0.0582402274012565,0.4327918589115143,0.4931499063968658,-0.0609291568398475,0.4638087153434753,0.4311390519142151,-0.0131011959165334,0.5047730207443237,0.4295340776443481,-0.044547613710165,0.4320266842842102,0.4370967447757721,-0.041021030396223,0.4327664971351623,0.4382050633430481,-0.0312654934823513,0.456303596496582,0.3720985651016235,-0.0183124896138906,0.5012843012809753,0.3673407435417175,-0.0504013113677501,0.435070663690567,0.3822692036628723,-0.0277030207216739,0.4298565685749054,0.3859690427780151,-0.0047999578528106,0.4433070719242096,0.3130737543106079,-0.026780741289258,0.4730599820613861,0.3110024631023407,-0.040248554199934,0.4297758936882019,0.3290592432022095,-0.0195321217179298,0.4183861315250397,0.3332505524158478,0.000586493872106,LEFT_THUMB_DOWN
2,cmario,0.1701362431049347,0.4133176803588867,-3.283406897480745e-07,0.1885399520397186,0.5138461589813232,-0.0203264243900775,0.2381451427936554,0.6083949208259583,-0.0313882566988468,0.2691078186035156,0.6749299168586731,-0.0440738536417484,0.2750977873802185,0.7367809414863586,-0.0496883541345596,0.3404569923877716,0.5525319576263428,-0.0032908532302826,0.3842052817344665,0.5817248225212097,-0.0325442999601364,0.3212979733943939,0.5648730993270874,-0.0421059727668762,0.308374285697937,0.5506519675254822,-0.0455253981053829,0.3496832847595215,0.4918811619281769,-0.0080555221065878,0.3847191333770752,0.5214797854423523,-0.0351867042481899,0.3120526075363159,0.5097064971923828,-0.0347797758877277,0.3164270520210266,0.4929873347282409,-0.0296104792505502,0.3473142981529236,0.4291113018989563,-0.0186316817998886,0.3930674791336059,0.4554539024829864,-0.0492492690682411,0.3240386843681335,0.456139475107193,-0.0312241427600383,0.3206848204135895,0.4391695261001587,-0.0133193889632821,0.33830127120018,0.3618038594722748,-0.0309651084244251,0.366182416677475,0.385435551404953,-0.0474797897040843,0.3206951022148132,0.3995172679424286,-0.0297559536993503,0.3118450343608856,0.3901576399803161,-0.012446355074644,LEFT_THUMB_DOWN
3,cmario,0.199014127254486,0.3945081233978271,-2.913547518801352e-07,0.217352420091629,0.4878978729248047,-0.0226753316819667,0.2604545354843139,0.5698820948600769,-0.0359907150268554,0.2928017377853393,0.6346271634101868,-0.0504046976566314,0.2996811270713806,0.6915075182914734,-0.0588552728295326,0.3529041111469269,0.5085254907608032,-0.005343924742192,0.3946998417377472,0.5237108469009399,-0.0374012626707553,0.3373505473136902,0.5135809779167175,-0.0512287952005863,0.3125412166118622,0.5049889087677002,-0.0553726069629192,0.3589730262756347,0.4529153108596802,-0.0076165730133652,0.3990709781646728,0.4692712724208832,-0.0389206893742084,0.3304308652877807,0.4653673470020294,-0.0413207560777664,0.3178619742393493,0.4563770592212677,-0.0354215428233146,0.356719970703125,0.3966278433799743,-0.0157575029879808,0.4036796689033508,0.4122994840145111,-0.047992754727602,0.3383641541004181,0.4158779084682464,-0.0315362624824047,0.3221005797386169,0.4059151709079742,-0.011844671331346,0.3477098941802978,0.3365435600280761,-0.0259744115173816,0.3830759227275848,0.3534135222434997,-0.0423072688281536,0.3401784598827362,0.3639094233512878,-0.0252927299588918,0.3238876760005951,0.3576250672340393,-0.0071455873548984,LEFT_THUMB_DOWN
4,cmario,0.1642543971538543,0.3579665422439575,-3.73308807866124e-07,0.1881467550992965,0.464249700307846,-0.0318412445485591,0.2396375685930252,0.5644338726997375,-0.0525557957589626,0.2641082406044006,0.6430484056472778,-0.0722514912486076,0.2654875516891479,0.7207860946655273,-0.0834683328866958,0.37675541639328,0.4971388578414917,-0.0159319043159484,0.3841903209686279,0.5351895689964294,-0.0518057793378829,0.3187100291252136,0.5135841965675354,-0.0660973191261291,0.3160837292671203,0.4901928007602691,-0.0732433721423149,0.3844327330589294,0.4246397018432617,-0.0197133049368858,0.3792478144168854,0.46687051653862,-0.051250047981739,0.3025041222572326,0.4536870718002319,-0.0534500405192375,0.3200476169586181,0.4332135319709778,-0.0501537956297397,0.3739723265171051,0.3550941050052643,-0.0299340654164552,0.3745925724506378,0.3942644596099853,-0.0651312544941902,0.3056513667106628,0.3943503499031067,-0.0498133711516857,0.317775696516037,0.3742026686668396,-0.0334655568003654,0.3555808365345001,0.2908392548561096,-0.0431735180318355,0.3616580665111542,0.3226881027221679,-0.0608882121741771,0.3145610690116882,0.3363175392150879,-0.0419212728738784,0.3125797212123871,0.3219870328903198,-0.0231284834444522,LEFT_THUMB_DOWN
5,cmario,0.170562595129013,0.3506890535354614,-2.447961549023603e-07,0.1865529716014862,0.4480121731758117,-0.0323867090046405,0.2251403033733368,0.5450264811515808,-0.0529667474329471,0.2401773333549499,0.6238309144973755,-0.0722339898347854,0.2335395216941833,0.6949658393859863,-0.0837775915861129,0.3385093212127685,0.4944692552089691,-0.0186635181307792,0.3523368239402771,0.5155155062675476,-0.0537088774144649,0.2942051887512207,0.4936884939670563,-0.0690701007843017,0.2951880395412445,0.4874655604362488,-0.0776470676064491,0.3490353226661682,0.4269757866859436,-0.0195264928042888,0.3570166230201721,0.4485635161399841,-0.0529422424733638,0.2873113751411438,0.4362825453281402,-0.0553440116345882,0.3004700839519501,0.4303327798843384,-0.0522175058722496,0.3474678695201874,0.3607302010059356,-0.0267704334110021,0.3572640419006347,0.3791658878326416,-0.0600472502410411,0.294544368982315,0.3787024617195129,-0.0449547693133354,0.304329514503479,0.3750362992286682,-0.0295158699154853,0.3415748178958893,0.2978816032409668,-0.0371347069740295,0.3465397357940674,0.3105647563934326,-0.0510728880763053,0.304093062877655,0.3196277618408203,-0.0342989452183246,0.3032461404800415,0.3169052600860595,-0.0187351703643798,LEFT_THUMB_DOWN
6,cmario,0.1967192590236663,0.4052542150020599,-2.0448807447337458e-07,0.2137240022420883,0.4862780570983886,-0.0274372808635234,0.2483232915401458,0.5681310296058655,-0.0451318323612213,0.2659646272659302,0.6358009576797485,-0.0612942837178707,0.2662906348705292,0.6960190534591675,-0.0707985013723373,0.343629390001297,0.5112258791923523,-0.0176453627645969,0.3587972521781921,0.5277653932571411,-0.0459485910832881,0.3078246712684631,0.5133931040763855,-0.0577819868922233,0.3109432756900787,0.5089462399482727,-0.0646897777915,0.3494700789451599,0.4546389877796173,-0.0176834762096405,0.3627506792545318,0.4718141853809356,-0.0451302826404571,0.3014686107635498,0.4665223360061645,-0.046427171677351,0.3127458393573761,0.4610543549060821,-0.0438179932534694,0.3472169041633606,0.4000705778598785,-0.022667909041047,0.3637865483760834,0.412361592054367,-0.0499877370893955,0.3079897463321686,0.4153153598308563,-0.0351000949740409,0.3148804903030395,0.4129500091075897,-0.0211152341216802,0.342556357383728,0.3467051386833191,-0.0301741790026426,0.3517868518829345,0.3537667691707611,-0.0409397073090076,0.3137438595294952,0.3639998733997345,-0.0250560194253921,0.3106094896793365,0.3640094697475433,-0.0110952574759721,LEFT_THUMB_DOWN
7,aliviu,0.1664193570613861,0.3931953907012939,-4.546417073925113e-07,0.2009529322385788,0.5056695342063904,-0.0337274260818958,0.260364681482315,0.6177706122398376,-0.0587203837931156,0.2896361052989959,0.6987642645835876,-0.0826636105775833,0.2948757708072662,0.7719246745109558,-0.0988368988037109,0.3968048393726349,0.5169090628623962,-0.0268619135022163,0.3889771103858948,0.5976232886314392,-0.0687244683504104,0.3171788454055786,0.5676276683807373,-0.0899447500705719,0.3180252313613891,0.5364765524864197,-0.1029773578047752,0.4085602462291717,0.4460514783859253,-0.0307349655777215,0.3797802925109863,0.5295339226722717,-0.0696095526218414,0.3022535443305969,0.5083819627761841,-0.0762353539466857,0.3154049813747406,0.4800737500190735,-0.0758666172623634,0.3974796533584595,0.3776952028274536,-0.0405749194324016,0.3710925579071045,0.4500124454498291,-0.0783551037311554,0.3005586564540863,0.4463560879230499,-0.067498467862606,0.310347706079483,0.420484334230423,-0.0548424869775772,0.3781421184539795,0.3160650432109833,-0.0538812242448329,0.3557842373847961,0.3724305033683777,-0.07255769520998,0.3057780265808105,0.3825368881225586,-0.0600759573280811,0.3063949048519134,0.3637715876102447,-0.0469209775328636,LEFT_THUMB_DOWN
8,aliviu,0.1738624423742294,0.3577684462070465,-3.956117780035129e-07,0.2147599905729293,0.4660327136516571,-0.0221222750842571,0.2749219536781311,0.561058759689331,-0.0398304834961891,0.3059438467025757,0.6371828317642212,-0.0588031522929668,0.3018026947975158,0.7032771110534668,-0.0717964023351669,0.3796716332435608,0.4603316783905029,-0.0206221528351306,0.3911261260509491,0.5010059475898743,-0.0525855533778667,0.3209891319274902,0.4873608350753784,-0.0637555718421936,0.2988830804824829,0.4711953103542328,-0.0696612745523452,0.3847922086715698,0.3858848214149475,-0.028479004278779,0.382054328918457,0.4343250393867492,-0.0611758790910244,0.3078626692295074,0.431778609752655,-0.0630367919802665,0.3051773607730865,0.4150394201278686,-0.0599151737987995,0.3700431585311889,0.3155520260334015,-0.040390495210886,0.3731044828891754,0.3611203730106354,-0.0722360089421272,0.3079011738300323,0.3701877295970917,-0.0564678236842155,0.3050091862678528,0.3508241176605224,-0.0413719303905963,0.3459553122520447,0.2501360177993774,-0.0546740889549255,0.3500969409942627,0.2881775498390198,-0.0719243139028549,0.3050967752933502,0.3106478452682495,-0.0555619597434997,0.297387421131134,0.3003321886062622,-0.0399448201060295,LEFT_THUMB_DOWN
9,aliviu,0.2627682089805603,0.2550063729286194,-3.592015218600864e-07,0.2895135283470154,0.3553777039051056,-0.0280827637761831,0.340645432472229,0.4508181810379028,-0.0466563776135444,0.3660105764865875,0.5227465629577637,-0.0647185742855072,0.3608262836933136,0.5843167304992676,-0.0768515765666961,0.443585991859436,0.376624584197998,-0.0261022336781024,0.4502154588699341,0.3940770030021667,-0.05961474776268,0.3855210840702057,0.3783704042434692,-0.0729782357811927,0.3642916679382324,0.3695603311061859,-0.079780988395214,0.454642504453659,0.3051478266716003,-0.0303438864648342,0.4527678191661834,0.324938029050827,-0.0643796995282173,0.3819718956947326,0.3186965882778168,-0.0665778368711471,0.3762063980102539,0.3114897906780243,-0.0627963915467262,0.4449006915092468,0.2361957430839538,-0.0392564609646797,0.4448659121990204,0.253000259399414,-0.0710164979100227,0.3831541538238525,0.2584071755409241,-0.0552959889173507,0.380371481180191,0.2515940070152282,-0.0396902486681938,0.4255974888801574,0.1712037175893783,-0.0512246526777744,0.4254240095615387,0.1812883615493774,-0.0673547014594078,0.3842575252056122,0.1986028403043747,-0.0517993941903114,0.3785308301448822,0.1985434591770172,-0.0367504768073558,LEFT_THUMB_DOWN
