Id,User,X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,Gesture
0,cmario,0.6971206068992615,0.646320104598999,2.829162610851199e-07,0.6320587396621704,0.664781928062439,-0.029398376122117,0.5630345344543457,0.6312751173973083,-0.0533884465694427,0.5150168538093567,0.6054691672325134,-0.0775754228234291,0.4866897165775299,0.5550092458724976,-0.1009913384914398,0.5832359790802002,0.4619053304195404,-0.0277185495942831,0.5368664264678955,0.4269717931747436,-0.0707456395030021,0.5076155662536621,0.4644695520401001,-0.1057382747530937,0.491772711277008,0.5069061517715454,-0.1247297748923301,0.614752471446991,0.4184541702270508,-0.0373420007526874,0.5763007402420044,0.3191722929477691,-0.0673578456044197,0.5305279493331909,0.2617148160934448,-0.0898430272936821,0.4854589700698852,0.2168501764535904,-0.1035552471876144,0.6542062759399414,0.4077081978321075,-0.0536735579371452,0.6282227039337158,0.2911686897277832,-0.0849786475300788,0.5959386825561523,0.216430976986885,-0.103494644165039,0.5622280836105347,0.1573281288146972,-0.1129082590341568,0.6951124668121338,0.425944983959198,-0.0723915100097656,0.6872046589851379,0.329885721206665,-0.0998514369130134,0.67350834608078,0.2611249089241028,-0.1091469302773475,0.6576794981956482,0.2015824615955352,-0.1125061511993408,RIGHT_OK
1,cmario,0.6610952019691467,0.7066127061843872,7.926727363383179e-08,0.5892716646194458,0.6861365437507629,-0.0137615650892257,0.5305374264717102,0.6110572814941406,-0.0229302048683166,0.4846165776252746,0.5499984622001648,-0.035893440246582,0.4675704836845398,0.4882337749004364,-0.0477460958063602,0.5874083042144775,0.4802679717540741,0.0092831337824463,0.5483580231666565,0.4235623478889465,-0.0223997812718153,0.508124828338623,0.4285057485103607,-0.0497002527117729,0.4842965602874756,0.4506148993968963,-0.0627946555614471,0.6215283274650574,0.4447049796581268,-0.001325280056335,0.6023238301277161,0.3315155804157257,-0.0162933096289634,0.5822263360023499,0.2593089938163757,-0.0268146656453609,0.5649146437644958,0.1994199156761169,-0.0324988178908824,0.6617743968963623,0.4375006556510925,-0.019635621458292,0.6724110245704651,0.3184549808502197,-0.0411514267325401,0.6741307377815247,0.2387430518865585,-0.0528588034212589,0.671255886554718,0.1722304224967956,-0.0575579293072223,0.6993793249130249,0.4563425779342651,-0.0398960784077644,0.735575795173645,0.363827645778656,-0.0604142248630523,0.7618674039840698,0.2986030578613281,-0.0662921741604805,0.7817605137825012,0.240555465221405,-0.0671178624033927,RIGHT_OK
2,cmario,0.6792372465133667,0.6283611059188843,5.2646694115310324e-08,0.6055623888969421,0.6250107884407043,-0.0119926938787102,0.5330753922462463,0.5749501585960388,-0.019769687205553,0.4800353944301605,0.5290812849998474,-0.0311366524547338,0.4544154405593872,0.4809887707233429,-0.0412499755620956,0.5691813826560974,0.4370675683021545,0.0073520876467227,0.5232086777687073,0.3882336914539337,-0.0222598947584629,0.4879909753799438,0.3984007835388183,-0.0468057617545127,0.4686459600925445,0.4236507415771484,-0.0582901984453201,0.5966770052909851,0.39359912276268,-0.0033492776565253,0.5573784112930298,0.2902153730392456,-0.0207763817161321,0.5226521492004395,0.2286210805177688,-0.0321905650198459,0.4930124878883362,0.1812137365341186,-0.0380413345992565,0.6352514624595642,0.3726907670497894,-0.0210760682821273,0.6156312823295593,0.2578371167182922,-0.0429034978151321,0.5943449139595032,0.184250146150589,-0.0549496933817863,0.572576105594635,0.1262895166873932,-0.0595378652215004,0.6775779724121094,0.3737715780735016,-0.0404922999441623,0.682757556438446,0.2712564766407013,-0.0582292564213275,0.682559072971344,0.1993395090103149,-0.0635461211204528,0.6773608326911926,0.1385676264762878,-0.0646334961056709,RIGHT_OK
3,cmario,0.6114563941955566,0.6006733179092407,-1.5768786454373185e-07,0.5357826948165894,0.5954419374465942,-0.0119565743952989,0.4686459898948669,0.5566830635070801,-0.0223775245249271,0.4169815182685852,0.5263849496841431,-0.0381932370364666,0.386569619178772,0.4763479232788086,-0.0522426478564739,0.502605676651001,0.4130409359931946,0.0166081395000219,0.4510618150234222,0.3734748959541321,-0.0195791088044643,0.4150073230266571,0.3974933624267578,-0.051462784409523,0.3981379866600036,0.432444304227829,-0.0654993578791618,0.5224737524986267,0.3717769980430603,0.0070258434861898,0.47616708278656,0.2800215184688568,-0.0103191146627068,0.433397889137268,0.2368485331535339,-0.0213762316852808,0.3948332667350769,0.2046155333518982,-0.0254035163670778,0.5536425113677979,0.3469485640525818,-0.0108017669990658,0.5173223614692688,0.2388632893562317,-0.0270739644765853,0.4802676141262054,0.1803004145622253,-0.0303362533450126,0.4452402889728546,0.1362825632095337,-0.0278124883770942,0.5866151452064514,0.3416246175765991,-0.0317465551197528,0.5689787268638611,0.2438819259405136,-0.042072769254446,0.5491946339607239,0.1792987287044525,-0.0398331023752689,0.5270395874977112,0.1254168152809143,-0.0340776406228542,RIGHT_OK
4,cmario,0.6254154443740845,0.6924859285354614,-1.6199649621739812e-08,0.5522828102111816,0.6703363060951233,-0.0125135332345962,0.4871813356876373,0.5991700291633606,-0.0213834140449762,0.4379744529724121,0.5433531403541565,-0.034289825707674,0.4135272800922394,0.4852084815502167,-0.0462715439498424,0.5404981374740601,0.4573947191238403,0.0071479696780443,0.4962217807769775,0.3993890583515167,-0.0274609327316284,0.4555502831935882,0.41082364320755,-0.0569695346057415,0.4325702786445617,0.4420195817947387,-0.0708571970462799,0.5702338218688965,0.4211417436599731,-0.0040668891742825,0.5455304384231567,0.3056649565696716,-0.0234697256237268,0.5162049531936646,0.2383353114128112,-0.0367381907999515,0.489737331867218,0.1844103336334228,-0.0434542149305343,0.6077899932861328,0.4113765954971313,-0.0226101204752922,0.6064576506614685,0.2820892632007599,-0.0459888689219951,0.5961541533470154,0.1996252536773681,-0.0593105591833591,0.5839864611625671,0.1308622658252716,-0.06478813290596,0.6441550850868225,0.4290387332439422,-0.0429241955280303,0.6683005094528198,0.3277058899402618,-0.0623967722058296,0.6828572750091553,0.2559598088264465,-0.0680900141596794,0.6926069259643555,0.1921994388103485,-0.0690458938479423,RIGHT_OK
5,cmario,0.7395476698875427,0.5759103298187256,2.0871857131510296e-08,0.6832770705223083,0.5810112953186035,-0.0111035741865634,0.6318333148956299,0.5671722888946533,-0.0242733359336853,0.5909912586212158,0.5702539682388306,-0.0408861748874187,0.5640397071838379,0.5654659271240234,-0.0581762269139289,0.6296384930610657,0.441711813211441,-0.0051052151247859,0.5820168256759644,0.4329525232315063,-0.040738683193922,0.5662498474121094,0.4712651371955871,-0.0739992037415504,0.5651715397834778,0.5104357004165649,-0.0919488668441772,0.645229160785675,0.4083769619464874,-0.015892282128334,0.6037806868553162,0.3344097435474396,-0.0402858331799507,0.5681822896003723,0.3037276268005371,-0.0611344911158084,0.5351413488388062,0.2886779308319092,-0.0732727572321891,0.6729412078857422,0.3952682018280029,-0.0313715636730194,0.6496349573135376,0.3132498264312744,-0.0516787245869636,0.626666784286499,0.2756501734256744,-0.0637822821736335,0.6013612747192383,0.2512326240539551,-0.0691667571663856,0.7044699788093567,0.4035432338714599,-0.0483469739556312,0.6992395520210266,0.3348883688449859,-0.0602576993405818,0.6873409748077393,0.2915980517864227,-0.0607647746801376,0.6717085242271423,0.2551837563514709,-0.0590899810194969,RIGHT_OK
6,cmario,0.715116560459137,0.8657910823822021,-7.322446293756002e-08,0.6590495109558105,0.8398714661598206,-0.0055413744412362,0.6147158741950989,0.807532787322998,-0.0154490144923329,0.581411600112915,0.7957156896591187,-0.0304412078112363,0.5619118213653564,0.7818776965141296,-0.0461317226290702,0.630148708820343,0.6959955096244812,0.0066608218476176,0.58622807264328,0.6773366332054138,-0.0283130090683698,0.570595920085907,0.7155573964118958,-0.0633991360664367,0.5672927498817444,0.7583752274513245,-0.0823579579591751,0.6498652100563049,0.679682195186615,-0.0056636403314769,0.6245928406715393,0.5977268218994141,-0.0264533534646034,0.5955779552459717,0.5650004148483276,-0.0479074530303478,0.5668490529060364,0.5527635216712952,-0.0610305704176425,0.6786594390869141,0.6835027933120728,-0.0228472650051116,0.66978520154953,0.5970396399497986,-0.0394417643547058,0.6493828296661377,0.5576342344284058,-0.0528230629861354,0.6232901215553284,0.5401690006256104,-0.0596347972750663,0.7054774761199951,0.7064734697341919,-0.0414606556296348,0.7096102237701416,0.6462377309799194,-0.0513135530054569,0.6951290965080261,0.6128140687942505,-0.0523618794977664,0.6718044877052307,0.5936368107795715,-0.0512667074799537,RIGHT_OK
7,cmario,0.6698356866836548,0.9107998609542848,2.7651932299477263e-08,0.6235301494598389,0.8821437358856201,-0.0051411292515695,0.5897690057754517,0.8412818908691406,-0.012639851309359,0.562049925327301,0.8166439533233643,-0.0234721880406141,0.5452185869216919,0.793197512626648,-0.0350908525288105,0.6125128269195557,0.7548633217811584,0.004196255467832,0.5843921899795532,0.7200374603271484,-0.0231475085020065,0.5629392266273499,0.7400446534156799,-0.049088891595602,0.5503883957862854,0.7687733173370361,-0.0629442557692527,0.6309327483177185,0.741008460521698,-0.006556921172887,0.6160014271736145,0.6598334312438965,-0.0217157136648893,0.5983021259307861,0.6187406778335571,-0.036751952022314,0.5810515284538269,0.5881219506263733,-0.0461235232651233,0.6545042991638184,0.7473357915878296,-0.0212899632751941,0.6517897248268127,0.6693242192268372,-0.0362979881465435,0.6444305777549744,0.6234802007675171,-0.0472043305635452,0.6350972056388855,0.5836219787597656,-0.053334042429924,0.6769598722457886,0.7724435925483704,-0.036791693419218,0.6852729320526123,0.7231860160827637,-0.0473157092928886,0.6898956298828125,0.6911182403564453,-0.0473143421113491,0.6925861239433289,0.6615307927131653,-0.0460800863802433,RIGHT_OK
8,cmario,0.7824017405509949,0.894290566444397,6.479802294734327e-08,0.7404388189315796,0.8726022839546204,-0.0056547643616795,0.7033348083496094,0.8417980670928955,-0.0136217661201953,0.6760175824165344,0.8273814916610718,-0.0244021750986576,0.658976674079895,0.8151489496231079,-0.0359807163476944,0.7166613340377808,0.7488502264022827,-0.0044005829840898,0.6828181743621826,0.7246215343475342,-0.0306521486490964,0.6690775752067566,0.7609819173812866,-0.0540269315242767,0.665492057800293,0.7982473969459534,-0.0665436834096908,0.738007128238678,0.7332702279090881,-0.0159507486969232,0.7175978422164917,0.6602870225906372,-0.0303921550512313,0.6987773776054382,0.6191893815994263,-0.045105654746294,0.6811378598213196,0.5845056772232056,-0.0553597286343574,0.764333963394165,0.7413367629051208,-0.0308283194899559,0.7658326625823975,0.6663433313369751,-0.04908162727952,0.7598989605903625,0.6207143068313599,-0.0648073181509971,0.7522184252738953,0.5791977047920227,-0.0749197080731391,0.7898967266082764,0.7715933322906494,-0.0457025356590747,0.8123534321784973,0.7291965484619141,-0.0622830651700496,0.8249321579933167,0.6980807185173035,-0.0673036053776741,0.8337120413780212,0.6673604249954224,-0.0696348473429679,RIGHT_OK
9,cmario,0.7641960978507996,0.51207435131073,5.7292126598440564e-08,0.7242870330810547,0.5105276107788086,-0.014200085774064,0.6857802867889404,0.492964506149292,-0.0253884512931108,0.6544716358184814,0.4759640097618103,-0.0382118560373783,0.6563212871551514,0.4484226405620575,-0.0500653609633445,0.6929591298103333,0.4078090488910675,-0.0009500901796855,0.6649460792541504,0.3895188570022583,-0.0266669020056724,0.6516931056976318,0.4054408371448517,-0.0486125908792018,0.6491029262542725,0.427963376045227,-0.0595483258366584,0.707465410232544,0.3808659017086029,-0.0043152007274329,0.6840605735778809,0.3247749805450439,-0.0212175771594047,0.6617536544799805,0.2964268922805786,-0.0338043645024299,0.6422126293182373,0.2820860743522644,-0.0403346605598926,0.7295324206352234,0.3682652413845062,-0.0124394139274954,0.7180825471878052,0.3119687139987945,-0.027394825592637,0.7034540176391602,0.2852780520915985,-0.0348173230886459,0.6879029273986816,0.2706910073757171,-0.0366857014596462,0.7534011602401733,0.3710688948631286,-0.0224124193191528,0.7523714303970337,0.3213218450546264,-0.0307690743356943,0.7458769083023071,0.29053395986557,-0.0319225639104843,0.7360365986824036,0.2674820721149444,-0.0307305697351694,RIGHT_OK
